title,tournament,division,published_at,url
Colorado vs. UC San Diego (Men’s Pool Play),2024 Presidents’ Day Invite,USAU College D-I Mens,,https://ultiworld.com/video/155589/
[All-Access] North Carolina vs. UC Santa Barbara (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160766/
[All-Access] Carleton vs. Washington (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160848/
Field Pass: Pool Play Round 7,2024 D-I College Championships,USAU College,,https://ultiworld.com/video/160636/
[All-Access] UC Santa Cruz vs. SUNY Binghamton (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160764/
[All-Access] Colorado vs. Georgia (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160846/
Field Pass: Pool Play Round 6,2024 D-I College Championships,USAU College,,https://ultiworld.com/video/160634/
Showcase: Alabama-Huntsville vs. Oregon State (Men’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160541/
[All-Access] British Columbia vs. UC San Diego (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160818/
Field Pass: Pool Play Round 5,2024 D-I College Championships,USAU College,,https://ultiworld.com/video/160632/
Showcase: Oregon vs. UC Santa Barbara (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160539/
[All-Access] North Carolina v. Oregon (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160759/
[All-Access] Vermont vs. Colorado (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160816/
Field Pass: Pool Play Round 4,2024 D-I College Championships,USAU College,,https://ultiworld.com/video/160630/
[All-Access] Pennsylvania vs. Washington (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160784/
[All-Access] Michigan vs. Western Washington (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160814/
[All-Access] Victoria vs. Colorado State (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160839/
Field Pass: Pool Play Round 3,2024 D-I College Championships,USAU College,,https://ultiworld.com/video/160628/
Showcase: Carleton vs. Stanford (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160535/
[All-Access] British Columbia vs. Tufts (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160830/
[All-Access] Victoria vs. UC San Diego (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160806/
[All-Access] Washington vs. Utah (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160776/
Field Pass: Pool Play Round 2,2024 D-I College Championships,USAU College,,https://ultiworld.com/video/160620/
[All-Access] UC Santa Barbara vs. SUNY Binghamton (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160828/
[All-Access] Colorado vs. Western Washington (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160871/
Field Pass: Pool Play Round 1,2024 D-I College Championships,USAU College,,https://ultiworld.com/video/160618/
Showcase: Oregon vs. UC Santa Cruz (Women’s Pool Play),2024 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/160524/
[Bonus] Northwest Regional,2024 College Regionals,USAU College,,https://ultiworld.com/video/158996/
Field Pass: Sunday Qualification (Week 2),2024 College Regionals,USAU College,,https://ultiworld.com/video/158999/
[Bonus] Atlantic Coast Regional,2024 College Regionals,USAU College,,https://ultiworld.com/video/159003/
[Bonus] Southwest Regional,2024 College Regionals,USAU College,,https://ultiworld.com/video/158858/
Field Pass: Sunday Qualification (Week 1),2024 College Regionals,USAU College,,https://ultiworld.com/video/158854/
[Bonus] Ohio Valley Regional,2024 College Regionals,USAU College D-I Womens,,https://ultiworld.com/video/158856/
[Bonus] Southeast Regional,2024 College Regionals,USAU College,,https://ultiworld.com/video/158860/
North Carolina vs. Vermont (Women’s Final),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157563/
Michigan vs. Wisconsin (Women’s 5th Place Final),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157580/
Vermont vs. Northeastern (Women’s Semifinal),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157561/
North Carolina vs. Tufts (Women’s Semifinal),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157578/
Pennsylvania vs. Northeastern (Women’s Quarterfinal),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157559/
North Carolina vs. Michigan (Women’s Quarterfinal),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157576/
Tufts vs. UCLA (Women’s Match Play),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157557/
North Carolina vs. Vermont (Women’s Match Play),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157573/
Michigan vs. Brown (Women’s Match Play),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157555/
Carnegie Mellon vs. Cornell (Women’s Match Play),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157571/
Wisconsin vs. Columbia (Women’s Match Play),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157569/
SUNY Binghamton vs. West Chester (Women’s Match Play),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157553/
Yale vs. Penn State (Women’s Match Play),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157567/
Pennsylvania vs. UCLA (Women’s Match Play),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157551/
Virginia vs. Penn State (Women’s Match Play),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157565/
Northeastern vs. Ohio (Women’s Match Play),2024 East Coast Invite,USAU College D-I Womens,,https://ultiworld.com/video/157549/
North Carolina vs. Colorado (Women’s 3rd Place),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156513/
British Columbia vs. Carleton (Women’s Final),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156527/
Colorado State vs. Brown (Women’s Final),2024 Women’s Centex,USAU College D-I Womens,,https://ultiworld.com/video/156543/
North Carolina vs. Carleton (Women’s Semifinal),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156525/
British Columbia vs. Colorado (Women’s Semifinal),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156511/
Colorado State vs. Texas (Women’s Semifinal),2024 Women’s Centex,USAU College D-I Womens,,https://ultiworld.com/video/156541/
UT Dallas vs. Brown (Women’s Quarterfinal),2024 Women’s Centex,USAU College D-I Womens,,https://ultiworld.com/video/156539/
Carleton vs. Oregon (Women’s Quarterfinal),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156509/
British Columbia vs. Washington (Women’s Quarterfinal),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156523/
Colorado State vs. Middlebury (Women’s Pool Play),2024 Women’s Centex,USAU College,,https://ultiworld.com/video/156537/
Victoria vs. Northeastern (Women’s Prequarterfinal),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156521/
Carleton vs. California (Women’s Prequarterfinal),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156506/
North Carolina vs. Washington (Women’s Pool Play),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156519/
Carleton vs. Colorado (Women’s Pool Play),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156504/
Colorado State vs. Texas (Women’s Pool Play),2024 Women’s Centex,USAU College D-I Womens,,https://ultiworld.com/video/156534/
UT Dallas vs. Utah (Women’s Pool Play),2024 Women’s Centex,USAU College D-I Womens,,https://ultiworld.com/video/156532/
Western Washington vs. Northeastern (Women’s Pool Play),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156502/
Oregon vs. Victoria (Women’s Pool Play),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156517/
Victoria vs. Wisconsin (Women’s Pool Play),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156499/
Oregon vs. BYU (Women’s Pool Play),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156515/
Ohio State vs. Washington University (Women’s Pool Play),2024 Women’s Centex,USAU College D-I Womens,,https://ultiworld.com/video/156530/
BYU vs. Washington (Women’s Pool Play),2024 Northwest Challenge (Women’s),USAU College D-I Womens,,https://ultiworld.com/video/156495/
[Showcase] British Columbia vs. Vermont (Women’s Final),2024 Stanford Invite,USAU College D-I Womens,,https://ultiworld.com/video/155723/
British Columbia vs. Colorado (Women’s Semifinal),2024 Stanford Invite,USAU College D-I Womens,,https://ultiworld.com/video/156060/
[Showcase] Stanford vs. Vermont (Women’s Semifinal),2024 Stanford Invite,USAU College D-I Womens,,https://ultiworld.com/video/155721/
Colorado vs. Pittsburgh (Women’s Quarterfinal),2024 Stanford Invite,USAU College D-I Womens,,https://ultiworld.com/video/155738/
[Showcase] British Columbia vs. UC Santa Barbara (Women’s Quarterfinal),2024 Stanford Invite,USAU College D-I Womens,,https://ultiworld.com/video/155719/
UC Santa Cruz vs. Texas (Women’s Prequarterfinal),2024 Stanford Invite,USAU College D-I Womens,,https://ultiworld.com/video/155717/
Vermont vs. UC Santa Barbara (Women’s Pool Play),2024 Stanford Invite,USAU College D-I Womens,,https://ultiworld.com/video/155715/
Colorado vs. UC Santa Cruz (Women’s Pool Play),2024 Stanford Invite,USAU College D-I Womens,,https://ultiworld.com/video/155713/
Washington vs. Victoria (Women’s Pool Play),2024 Stanford Invite,USAU College D-I Womens,,https://ultiworld.com/video/155711/
UC San Diego vs. UCLA (Women’s Pool Play),2024 Stanford Invite,USAU College D-I Womens,,https://ultiworld.com/video/155729/
Tufts vs. Michigan (Women’s Final),2024 Commonwealth Cup II,USAU College D-I Womens,,https://ultiworld.com/video/155243/
Michigan vs. Notre Dame (Women’s Semifinal),2024 Commonwealth Cup II,USAU College D-I Womens,,https://ultiworld.com/video/155241/
Ohio State vs. Pennsylvania (Women’s Quarterfinal),2024 Commonwealth Cup II,USAU College D-I Womens,,https://ultiworld.com/video/155239/
Michigan vs. South Carolina (Women’s Prequarterfinal),2024 Commonwealth Cup II,USAU College D-I Womens,,https://ultiworld.com/video/155237/
James Madison vs. Connecticut (Women’s Pool Play),2024 Commonwealth Cup II,USAU College D-I Womens,,https://ultiworld.com/video/155235/
SUNY Binghamton vs. Carnegie Mellon (Women’s Pool Play),2024 Commonwealth Cup II,USAU College D-I Womens,,https://ultiworld.com/video/155233/
Brown vs. Purdue (Women’s Pool Play),2024 Commonwealth Cup II,USAU College D-I Womens,,https://ultiworld.com/video/155231/
Yale vs. Chicago (Women’s Pool Play),2024 Commonwealth Cup II,USAU College D-I Womens,,https://ultiworld.com/video/155225/
UC Santa Barbara vs. UC San Diego (Women’s 3rd Place Final),2024 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/154860/
Oregon vs. Stanford (Women’s Final),2024 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/154844/
Stanford vs. UC Santa Barbara (Women’s Semifinal),2024 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/154842/
Oregon vs. UC San Diego (Women’s Semifinal),2024 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/154858/
UCSD vs. Utah (Women’s Quarterfinal),2024 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/154840/
Colorado vs. UCSB (Women’s Quarterfinal),2024 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/154856/
Colorado vs. Colorado State (Women’s Power Pool),2024 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/154836/
Stanford vs. UC Santa Barbara (Women’s Power Pool),2024 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/154834/
UC Santa Barbara vs. Colorado State (Women’s Pool Play),2024 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/154824/
UC Davis vs. UC San Diego (Women’s Pool Play),2024 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/154822/
Colorado vs. Western Washington (Women’s Pool Play),2024 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/154830/
Colorado State vs. Southern California (Women’s Pool Play),2024 Presidents’ Day Invite,USAU College D-I Womens,,https://ultiworld.com/video/154820/
Showcase: St. Olaf vs. Williams (Men’s Final),2024 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/159756/
Showcase: Williams vs. Richmond (Men’s Semifinal),2024 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/159795/
Showcase: Oklahoma Christian vs. St. Olaf (Men’s Semifinal),2024 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/159744/
[All-Access] Middlebury vs. Richmond (Men’s Quarterfinal),2024 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/159812/
[All-Access] Oklahoma Christian vs. Davenport (Men’s Quarterfinal),2024 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/159791/
Showcase: St. Olaf vs. Whitman (Men’s Quarterfinal),2024 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/159740/
[All-Access] Richmond vs. Bates (Men’s Prequarterfinal),2024 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/159789/
Showcase: Oklahoma Christian vs. Richmond (Men’s Pool Play),2024 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/159736/
[All-Access] Davenport vs. Oberlin (Men’s Pool Play),2024 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/159767/
Showcase: Whitman vs. Williams (Men’s Pool Play),2024 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/159734/
[All-Access] Franciscan vs. Bates (Men’s Pool Play),2024 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/159764/
[All-Access] Lewis & Clark vs. Davenport (Men’s Pool Play),2024 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/159799/
[All-Access] Whitman vs. Carleton CHOP (Men’s Pool Play),2024 D-III College Championships,USAU College D-III Mens,,https://ultiworld.com/video/159761/
Colorado College vs. Missouri S&T (Men’s 2nd Place Final),2024 College Regionals,USAU College D-III Mens,,https://ultiworld.com/video/159450/
Oklahoma Christian vs. Missouri S&T (Men’s Final),2024 College Regionals,USAU College D-III Mens,,https://ultiworld.com/video/159449/
Washington University vs. St. Olaf (Men’s Final),2024 Huck Finn,USAU College,,https://ultiworld.com/video/157639/
St. Olaf vs. Northwestern (Men’s Semifinal),2024 Huck Finn,USAU College,,https://ultiworld.com/video/157637/
St. Olaf vs. Indiana (Men’s Quarterfinal),2024 Huck Finn,USAU College,,https://ultiworld.com/video/157633/
St. Olaf vs. Purdue (Men’s Pool Play),2024 Huck Finn,USAU College,,https://ultiworld.com/video/157629/
Colorado College vs. Northwestern (Men’s Pool Play),2024 Huck Finn,USAU College,,https://ultiworld.com/video/157625/
Navy vs. Franciscan (Men’s Match Play),2024 FCS D-III Tune Up,USAU College D-III Mens,,https://ultiworld.com/video/155611/
Oberlin vs. Union (Men’s Match Play),2024 FCS D-III Tune Up,USAU College D-III Mens,,https://ultiworld.com/video/155615/
Whitman vs. Kenyon (Men’s Match Play),2024 FCS D-III Tune Up,USAU College D-III Mens,,https://ultiworld.com/video/155849/
Xavier vs. Michigan Tech (Men’s Match Play),2024 FCS D-III Tune Up,USAU College D-III Mens,,https://ultiworld.com/video/155607/
